stop_id,stop_name,stop_lat,stop_lon,location_type
740047924,Bjursbacken,60.757875,15.467774,
740047925,Plattfabriken,60.653100,15.786864,
740047926,Gamla landsvägen,60.653442,15.794908,
740047927,Hagen,60.658915,15.827820,
740047928,Ristägtsvägen,60.657090,15.768448,
740047929,Fetbergsta,60.664705,15.756496,
740047930,Måskarlsänget,60.676803,15.756441,
740047931,Kolningssveden,60.684347,15.772278,
740047932,Näsänget,60.689249,15.780088,
740047933,Råsten,60.696178,15.786069,
740047934,Backanäs,60.701124,15.787347,
740047935,Abborns,60.707396,15.783058,
740047936,Toftaskolan,60.717072,15.792064,
740047937,Brännan,60.720555,15.802542,
740047938,Söderbergs,60.723176,15.810860,
740047939,Mjölkpallen Gårdvik,60.723731,15.826105,
740047940,Gamla mejeriet,60.725093,15.833728,
740047941,Erikpers,60.726394,15.836020,
740047942,Daniels,60.730226,15.839066,
740047943,Haas,60.737361,15.881948,
740047944,Svedsgården,60.682513,15.851881,
740047945,Gamla småskolan Bengtsheden,60.691241,15.861412,
740047946,Nirskroken,60.693958,15.867915,
740047947,Dala Lift Bengtsheden,60.697313,15.870759,
740047948,Gamla affären Bengtsheden,60.703350,15.875953,
740047949,Liljansskolan Boda,60.708190,15.871807,
740047951,Staffasberg,60.701918,15.869066,
740047952,Gruvvägen Boda,60.711960,15.869543,
740047953,Boda såg,60.718727,15.870949,
740047954,Boda,60.721597,15.873263,
740047955,Seckan,60.727338,15.879707,
740047956,Gläntan Svärdsjö,60.730521,15.884039,
740047957,Kolstabadet Svärdsjö,60.734080,15.891196,
740047958,Hedvägen Svärdsjö,60.736445,15.897233,
740047960,Svärdsjöskolan,60.744102,15.907155,
740047961,Svärdsjö Pendlarparkering,60.746586,15.909730,
740047962,Kyrkbyn Svärdsjö,60.751828,15.920530,
740047963,Gammelgården Svärdsjö,60.756476,15.921629,
740047964,Höganäs (Svärdsjö),60.759617,15.921328,
740047965,Vasalund,60.760679,15.928247,
740047966,Kolgården Linghed,60.788182,15.899619,
740047967,Isalaån,60.765952,15.932652,
740047968,Isala,60.768276,15.933395,
740047970,Bölsveden,60.780814,15.911474,
740047971,Eriksbergsvägen (Linghed),60.785164,15.903851,
740047973,Gamla posten Linghed,60.789364,15.890736,
740047974,Poppens Linghed,60.787015,15.886287,
740047975,Missionshuset Linghed,60.785510,15.882373,
740047977,Åsvägen Linghed,60.781873,15.869185,
740047978,Klockarnäsvägen Linghed,60.785057,15.852247,
740047979,Lovens,60.785542,15.848852,
740047980,Sundströms Linghed,60.785606,15.844519,
740047981,Backs,60.786479,15.836534,
740047982,Lingbron,60.789731,15.817626,
740047983,Persgården,60.791041,15.812008,
740047984,Jackssonskroken Enviksbyn,60.794739,15.804480,
740047985,Gamla Kyrkan Enviksbyn,60.795268,15.798567,
740047986,Klockarnäsvägen Enviksbyn,60.797090,15.793590,
740047987,Enviksbyn,60.798300,15.786555,
740047988,Görasgården Enviksbyn,60.801664,15.777627,
740047989,Kyrkogårdsvägen Enviken,60.804050,15.771324,
740047990,Kyrkan Enviken,60.806472,15.767078,
740047992,Marnäs,60.846222,15.648193,
740047993,Backen,60.842127,15.653381,
740047994,Marnäs södra,60.836467,15.664496,
740047995,Björkboda norra,60.828194,15.683687,
740047996,Björkboda,60.824202,15.695686,
740047997,Björktjärn norra,60.819732,15.706195,
740047998,Björktjärn,60.816632,15.714070,
740047999,Björktjärn södra,60.814202,15.717641,
740048000,Hedgårdarna,60.810511,15.727389,
740048001,Hedgårdarna östra,60.809055,15.740253,
740048002,Ön,60.743574,15.936671,
740048003,Österbyn,60.751734,15.960838,
740048004,Österkvarn norra,60.748257,15.971457,
740048005,Vasalund östra,60.759699,15.930500,
740048006,Björkhagsskolan,60.742414,15.908745,
740048007,Strömvägen,60.743035,15.917858,
740048008,Rönndalsskolan,60.809245,15.768048,
740048009,Nyhagan,60.807561,15.778540,
740048010,Klockarnäs,60.808954,15.793438,
740048011,Klockarnäs södra,60.805769,15.804112,
740048012,Rapps,60.796102,15.819924,
740048013,Änga,60.791414,15.840083,
740048016,Brattberget,60.741186,16.071260,
740048018,Nilslarsberg,60.927971,16.067629,
740048019,Svartnäs,60.914048,16.134846,
740048020,Vintjärn,60.828895,16.047573,
740048021,Ramsnäs,60.682237,15.767430,
740048022,Lövänget,60.671577,15.750303,
740048023,Sifferbo E16,60.552322,15.230744,
740048024,Djurmoskolan,60.552142,15.204137,
740048025,Djurmovägen Djurmo,60.550800,15.183458,
740048026,Gamla landsvägen Sifferbo,60.553363,15.230707,
740048028,Österfors,60.599809,15.031542,
740048030,Täktberget,60.555591,15.147566,
740048031,Älvuddsvägen,60.557075,15.121468,
740048032,Mjälgen,60.554258,15.109461,
740048033,Lindan,60.550463,15.084483,
740048034,Mon,60.538289,15.052889,
740048035,Bodarna,60.541365,15.127904,
740048036,Mörtbacken,60.542568,15.222863,
740048037,Backarna,60.533200,15.195126,
740048038,Myrheden,60.532474,15.139164,
740048039,Djuråsvägen Myrheden,60.533275,15.130660,
740048040,Björkagården,60.533124,15.110079,
740048041,By,60.526948,15.058362,
740048042,Ällheden,60.521950,15.042707,
740048043,Prosgårdarna,60.574855,15.123244,
740048044,Korsbacken,60.581249,15.109920,
740048045,Gröntuv,60.583028,15.103532,
740048046,Hansgårdarna,60.588167,15.090885,
740048048,Rännarhedsvägen Gagnef,60.593753,15.074939,
740048049,Flottbrovägen Gagnef,60.591380,15.071179,
740048050,Kyrkskolan,60.591442,15.059626,
740048051,Nedre Tjärna,60.596031,15.053680,
740048052,Kvistlokan,60.599460,15.053746,
740048053,Gärde,60.602474,15.048692,
740048054,Djura vsk rv 70,60.604857,15.052671,
740048055,Gräv södra,60.611348,15.049909,
740048056,Gräv norra,60.620623,15.055171,
740048057,Östtjärna,60.566275,15.094031,
740048058,Nordbäck,60.581322,15.055500,
740048059,Gagnefs Gråda,60.604629,15.039404,
740048060,Bäckan,60.551271,15.163583,
740048061,Forsbackan,60.532302,15.100534,
740048062,Gräv Brända,60.611874,15.047559,
740048063,Ljungbergsgårdarna,60.533776,15.174440,
740048064,Åsarna,60.584478,15.045428,
740048065,Gruvan,60.571109,15.090022,
740048066,Komtillmåtta,60.562129,15.104314,
740048067,Djuråsskolan,60.558169,15.133713,
740048070,Bomsarvet,60.564163,15.090212,
740048071,Dunkarbacken,60.557993,15.084369,
740048072,Lekparken,60.618479,15.052262,
740048073,Fix,60.621896,15.055032,
740048074,Övre Tjärna,60.602517,15.072423,
740048075,Moje norra,60.598253,15.083964,
740048076,Moje södra,60.595564,15.089627,
740048077,Larsgårdarna,60.589590,15.095197,
740048078,Bäckgårdarna,60.585714,15.100628,
740048079,Gröntuv södra,60.581767,15.109562,
740048081,Stängslen,60.505736,15.008235,
740048082,Backen Mockfjärd,60.502177,14.975074,
740048083,Dalaträ Mockfjärd,60.495900,14.970322,
740048084,Ridhuset Mockfjärd,60.494714,14.967223,
740048085,Industrivägen Mockfjärd,60.493867,14.960932,
740048087,Backvägen Mockfjärd,60.501367,14.970400,
740048088,Rista E16,60.530380,15.024440,
740048089,Färmsnäs,60.519851,14.985419,
740048090,Högberget,60.504273,14.948849,
740048091,Borgsheden,60.497670,14.932647,
740048092,Lillstupet,60.495734,14.920781,
740048093,Svedjebyn,60.506888,14.839044,
740048094,Bäckbyn,60.507648,14.832396,
740048095,Kamholsvägen Dala-Floda,60.509343,14.816344,
740048096,Syrholns skola E16,60.509955,14.809409,
740048097,Strandbacksvägen Dala-Floda,60.507033,14.790842,
740048098,Gybäcksholan,60.457533,14.739228,
740048099,Rimgattu Björbo,60.459156,14.708059,
740048100,Holgattu,60.460538,14.701578,
740048101,Vällingbyvägen Björbo,60.464173,14.692929,
740048102,Mockfjärdsskolan,60.509470,14.965913,
740048103,Lindbyns kraftstn,60.506349,14.993769,
740048104,Mockfjärdsskolan E16,60.509816,14.965158,
740048105,Nysäl södra,60.515794,15.030436,
740048106,Ersholen,60.492790,14.952573,
740048107,Västanbäcken,60.490245,14.944762,
740048108,Myrholen,60.480613,14.934906,
740048109,Holsåker,60.506367,14.794175,
740048110,Björboskolan,60.460022,14.711956,
740048111,Handbacken,60.458554,14.693976,
740048112,Källbäcken,60.449956,14.754849,
740048113,Hjulbäck,60.445280,14.528849,
740048114,Sveden,60.448998,14.513295,
740048115,Storbygatan Nås,60.450786,14.480552,
740048116,Skansbacken,60.451079,14.476578,
740048117,Kvarnnäset,60.468603,14.468771,
740048118,Nederborg,60.460488,14.496752,
740048119,Mellanborg,60.467909,14.487417,
740048120,Överborg,60.479231,14.479537,
740048121,Heden Vansbro,60.464448,14.471596,
740048122,Tyna,60.460178,14.474534,
740048123,Överborg södra,60.475759,14.480661,
740048124,Lisskvarngården,60.474806,14.470589,
740048126,Herrgården Vansbro,60.509308,14.232364,
740048127,Grönalid,60.505857,14.236609,
740048128,Björkvägen Vansbro,60.503074,14.238145,
740048129,Hulåns IP,60.549986,14.316569,
740048130,Brostugan,60.512467,14.241496,
740048131,Dala-Järna IP,60.540262,14.391470,
740048132,Västkustvägen,60.509942,14.208684,
740048133,Bomled,60.501764,14.253497,
740048134,Gruvan södra,60.528259,14.320991,
740048135,Rutån,60.499273,14.291416,
740048136,Kvarnholsforsen,60.501678,14.302442,
740048137,Rutåvägen,60.504660,14.313844,
740048138,Perolsgårdarna,60.510673,14.324928,
740048139,Gruvan,60.534020,14.321711,
740048140,Morn Dala-järna,60.538534,14.332947,
740048141,Grånäs,60.537070,14.353348,
740048142,Kyrkan Dala-järna,60.544518,14.363839,
740048143,Grötholsvägen,60.544389,14.374378,
740048144,Aspelinvägen Dala-Järna,60.541542,14.380080,
740048145,Utby,60.540671,14.385111,
740048146,Kvarnåker,60.538153,14.405993,
740048147,Snöå herrgård,60.535508,14.427824,
740048148,Snöbyn södra,60.519362,14.451746,
740048149,Snöå kvarn,60.513656,14.456463,
740048150,Snöborg,60.526715,14.409146,
740048151,Utsälje södra,60.529677,14.386978,
740048152,Utsälje norra,60.532398,14.366200,
740048153,Knutes,60.551253,14.364961,
740048154,Enholn,60.555064,14.360398,
740048155,Syster Maj,60.557151,14.354215,
740048156,Nordanåker västra,60.557463,14.340035,
740048157,Morens,60.554288,14.340288,
740048158,Nordanåker E16,60.554414,14.334559,
740048159,Nordanåker vsk,60.555543,14.333614,
740048160,Österrisar,60.563330,14.317031,
740048161,Skålö Storskolan,60.566448,14.313276,
740048162,Bygatto (Vansbro kn),60.572821,14.311669,
740048163,Vålbergsvägen Skålö,60.578101,14.306189,
740048164,Bystugan Skålö,60.568853,14.298848,
740048165,Västhegatto,60.564214,14.298171,
740048166,Svanholn,60.560200,14.297246,
740048167,Skrikheden,60.555965,14.296604,
740048168,Skrikkvarn,60.551172,14.295880,
740048169,Ilbäcken,60.540306,14.289899,
740048170,Pellheden,60.535553,14.291105,
740048171,Skamhed norra,60.522561,14.287687,
740048172,Gamla skolan Hulån,60.542588,14.306795,
740048173,Duvnäs,60.535112,14.307687,
740048174,Lindheden,60.521547,14.292452,
740048175,Holgatan,60.518060,14.277955,
740048176,Rågsveden Bystugan,60.473121,14.070850,
740048177,Näset västra,60.478709,14.049908,
740048178,Blåbandshuset Äppelbo,60.482422,14.026004,
740048179,Stensbo,60.485036,14.017347,
740048180,Lappheden,60.489080,13.996364,
740048181,Säla Äppelbo,60.467932,14.007197,
740048182,Bageriet Äppelbo,60.459178,13.999137,
740048183,Smedbergsskolan,60.509655,14.216235,
740048184,Gänsenvägen,60.555537,14.415086,
740048185,Vidbäcken,60.461907,13.999767,
740048186,Parkskolan Vansbro,60.512231,14.220752,
740048188,Flintjärn,60.568643,14.193167,
740048190,Ilargårdar,60.515918,14.326873,
740048192,Grönalid industriområde,60.502169,14.242884,
740048193,Eldforsen,60.435699,14.236906,
740048195,Storfallet,60.523500,14.324979,
740048196,Ålheda,60.541792,14.403740,
740048197,Noret södra,60.544900,14.408217,
740048198,Gamla snickeriet (Vansbro kn),60.546877,14.411849,
740048199,Noret,60.552473,14.415692,
740048200,Eriksfors,60.593406,14.172931,
740048201,Rämyrbackarna,60.640021,14.145895,
740048202,Saltvik,60.514794,14.236249,
740048203,Bergheden,60.481651,14.008638,
740048204,Källbacken,60.509326,14.190327,
740048205,Högosta nybygge,60.513274,14.432192,
740048206,Ytteråker,60.529402,14.398374,
740048207,Utsälje,60.529011,14.378445,
740048208,Grånäs västra,60.537300,14.343917,
740048209,Grånäs östra,60.533624,14.361700,
740048210,Högosta norra,60.523184,14.418368,
740048212,Triangeln Vansbro,60.513235,14.221304,
740048213,Rågsveden,60.472958,14.081134,
740048215,Verkstaden Opsaheden,60.464541,13.982894,
740048216,Tallnäs,65.506167,19.630835,
740048218,Ål-kilen rv 70,60.633408,15.057669,
740048219,Fors,60.600334,15.001940,
740048220,Hedby norra,60.597708,14.976051,
740048221,Gråda kraftverk,60.609794,15.010962,
740048222,Djura skolan,60.612895,15.004111,
740048223,Linds Djura,60.616294,15.005269,
740048224,Djurheden,60.619979,15.006054,
740048225,Knutsgårdarna,60.642216,15.002542,
740048226,Rältlindor,60.650743,14.979074,
740048227,Hästberg,60.681880,14.970699,
740048228,Åkersbodarna övre,60.689097,14.963666,
740048229,Åkersbodarna,60.690354,14.960888,
740048230,Storhedsvägen,60.702381,14.982527,
740048231,Källbacksvägen,60.712811,14.987005,
740048232,Karlsarvet södra,60.715161,14.973682,
740048233,Karlsarvet,60.718708,14.965474,
740048234,Karlsarvet norra,60.721730,14.960760,
740048235,Västanviks Folkhögskola,60.723744,14.958343,
740048236,Majstången Västanvik,60.727262,14.952734,
740048237,Västanviksbadet,60.731162,14.950651,
740048238,Iluvägen,60.735322,14.947131,
740048239,Hedlunds,60.738522,14.942334,
740048240,Grytnäs södra,60.741309,14.940316,
740048241,Sundsnäs södra,60.751213,14.942341,
740048242,Sundsnäs norra,60.757045,14.942075,
740048243,Knubbvägen,60.717777,14.989077,
740048244,Nygårdsvägen,60.721135,14.992106,
740048245,Skolvägen,60.723878,14.994529,
740048247,Lekattvägen,60.735495,14.995152,
740048248,Käringbergsvägen,60.738241,14.990537,
740048249,Korstäppan,60.739999,14.986000,
740048250,Hjortnäsvägen,60.743831,14.981557,
740048251,Orsandbaden Leksand,60.747907,14.978812,
740048252,Sommarland Leksand,60.753597,14.974521,
740048254,Krökbacken,60.759079,15.020293,
740048255,Lima,60.752965,15.013895,
740048256,Lima bystugan,60.750918,15.010755,
740048257,Norra industriområdet Leksand,60.745744,15.002540,
740048258,Limhagen,60.743729,15.000170,
740048259,Servicehuset Tibble,60.731426,15.026321,
740048260,Hembygdsgården Djura,60.610677,14.993557,
740048261,Urdins,60.722090,15.038439,
740048262,Hanis,60.719458,15.039601,
740048263,Helldens Ullvi,60.713642,15.052232,
740048264,Majstången Ullvi,60.713526,15.057180,
740048265,Kattbäck,60.716497,15.062112,
740048266,Hälla,60.718236,15.068136,
740048267,Öhrns,60.718574,15.072525,
740048268,Skvaltkvarn,60.718866,15.076623,
740048269,Kockgattu,60.717422,15.083562,
740048270,Dammänget,60.714061,15.090946,
740048271,Berg norra,60.709311,15.093946,
740048272,Berg södra,60.707802,15.097074,
740048274,Ekenstorg Rönnäs,60.703692,15.123204,
740048275,Lerbergs torg Rönnäs,60.702113,15.125051,
740048276,Bystugan Rönnäs,60.702550,15.133318,
740048277,Östra torget Rönnäs,60.703268,15.136856,
740048278,Stengattu,60.703145,15.142828,
740048279,Hisvåla västra,60.727261,15.126937,
740048280,Hisvåla östra,60.729798,15.136963,
740048281,Almberg vsk,60.740431,15.169741,
740048283,Övermovägen,60.726567,14.999922,
740048284,Moskogen,60.719848,15.007932,
740048285,Källberget,60.718090,15.011182,
740048286,Rutebo,60.716262,15.014817,
740048287,Yttermo norra,60.714089,15.017564,
740048288,Yttermo torget,60.712531,15.021375,
740048289,Yttermo södra,60.711538,15.026455,
740048290,Mjälgenvägen,60.704150,15.041870,
740048291,Häradsbygden,60.702053,15.043879,
740048292,Majstången Häradsbygden,60.700020,15.047827,
740048293,Banerskolan,60.698156,15.049885,
740048294,Hagen,60.696718,15.049626,
740048295,Smedby,60.693286,15.050603,
740048297,Insjöns Sågverk,60.683072,15.079702,
740048300,Clasparken Insjön,60.678196,15.095951,
740048301,Insjön Centrum,60.674482,15.092813,
740048303,Tunsta,60.678738,15.083222,
740048305,Heden,60.698497,14.974186,
740048306,Hedby,60.593411,14.970632,
740048309,Åbacken,60.607597,15.002289,
740048310,Mases,60.602850,15.002425,
740048311,Saras,60.598439,15.000162,
740048312,Back Hans,60.775384,15.064070,
740048313,Krökbacken norra,60.760903,15.023679,
740048314,Stationsgatan,60.731079,15.004061,
740048315,Tibble södra,60.727692,15.030901,
740048318,Ål-kilen skolbuss,60.633365,15.056446,
740048319,Siljansnäs skola,60.776900,14.862397,
740048320,Gärde skola,60.700526,15.046790,
740048321,Hjortnäsheden södra,60.767941,14.973250,
740048322,Knubbgatan,60.729913,15.007096,
740048323,Vargnäs vsk,60.763926,15.031237,
740048324,Norsbro,60.731012,15.013905,
740048327,Risa,60.782262,15.108187,
740048328,Höglundsgården,60.792955,15.124518,
740048329,Knutsgårdar,60.806561,15.090096,
740048330,Hjortnäsheden,60.770772,14.970974,
740048331,Långbacken,60.775650,14.966094,
740048332,Tägtströms,60.780228,14.966084,
740048333,Sunnanäng,60.783390,14.968021,
740048334,Hjortnäs södra,60.786894,14.967195,
740048335,Presgattu,60.789302,14.967573,
740048336,Olars,60.797199,14.973170,
740048337,Björklunds,60.799681,14.974042,
740048338,Sandåsarna,60.803208,14.979718,
740048339,Dalecarlia,60.820656,14.987116,
740048352,Bodlindor,60.793047,15.048016,
740048353,Sätra,60.791672,15.041438,
740048354,Leksboda,60.780424,15.028490,
740048355,Hyttängsvägen,60.782784,15.029864,
740048356,Majstången Torrberg,60.778011,15.063605,
740048357,Björkberg vsk,60.777782,15.078991,
740048359,Söder Lindberg,60.797478,15.121080,
740048360,Lindbergs bystuga,60.802347,15.114951,
740048361,Missionshuset Norr Lindberg,60.806211,15.114041,
740048362,Largattu,60.807560,15.085499,
740048363,Västgärds,60.806247,15.075076,
740048366,Bergsängskorset,60.806543,15.063606,
740048367,Gyllene Hornet Tällberg,60.826018,15.001262,
740048368,Juvasberg,60.765304,14.917634,
740048369,Gassarvet,60.767941,14.911909,
740048370,Hansgattu,60.769569,14.908451,
740048371,Yrnäs,60.770682,14.904382,
740048372,Tasbäck östra,60.771321,14.898088,
740048373,Skjutbanan,60.796059,14.907783,
740048374,Björkberget,60.782672,14.863861,
740048375,Nimo,60.780873,14.860701,
740048376,Björkbacken Siljansnäs,60.778476,14.861873,
740048377,Kirolsvägen Siljansnäs,60.773564,14.867872,
740048378,Bortasgattu Siljansnäs,60.771973,14.868891,
740048379,Fjärdgattu,60.771378,14.876157,
740048380,Stensveden,60.772180,14.885805,
740048381,Nosängsvägen Siljansnäs,60.778988,14.858113,
740048382,Hallevi Siljansnäs,60.775091,14.850318,
740048383,Olsnäsvägen Siljansnäs,60.772363,14.841572,
740048384,Engvalls Almo,60.762160,14.839310,
740048385,Almo,60.759831,14.840022,
740048386,Backen,60.756031,14.848152,
740048387,Morgattu,60.750963,14.854924,
740048388,Mackbergsvägen,60.749365,14.858657,
740048389,Dunkholsvägen,60.747690,14.861751,
740048390,Alvik affären,60.745674,14.865991,
740048391,Kvarnängsvägen,60.745070,14.872041,
740048392,Höglunds S Bergsäng,60.807270,15.080013,
740048394,Salum nedre,63.004795,18.170681,
740048397,Opplimen,60.798438,15.052223,
740048399,Räcksälbackarna,60.753172,14.911146,
740048404,Kvarnen Hjulbäck,60.795329,14.922146,
740048405,Hjulbäck västra,60.793858,14.906008,
740048406,Mon södra,60.786701,14.885609,
740048407,Bragehall,60.791691,15.036792,
740048410,Bertilsbo norra,60.793727,15.275704,
740048411,Västgärde rv 70,60.841530,15.100900,
740048413,Ensro,60.956030,15.224906,
740048414,Giftings,60.940621,15.227180,
740048415,Bystugan Nedre Gärdsjö,60.937627,15.223840,
740048416,Fyres,60.929805,15.216385,
740048417,Nedre Gärdsjö vsk,60.925460,15.216004,
740048418,Baggetorp,60.920852,15.209010,
740048419,Ridskolan,60.907034,15.122931,
740048421,Bleckogårdsvägen Backa,60.925069,15.115114,
740048422,Backa västra,60.924169,15.111096,
740048423,Sätra,60.917296,15.090710,
740048424,Hosjön,60.923568,15.090643,
740048425,Hosjögärde,60.925085,15.094075,
740048426,Glistjärna norra,60.929460,15.096449,
740048427,Tammeråsen,60.974671,14.925574,
740048428,Tempelvägen,60.916469,15.070653,
740048429,Gamla Nittsjötvätten,60.914804,15.055134,
740048430,Siljansborgsvägen Sjurberg,60.900326,15.072628,
740048431,Mårsgården,60.903562,15.057334,
740048432,Källängsvägen,60.946125,14.971015,
740048433,Flinkgården,60.907459,14.989755,
740048434,Västbjörka södra,60.920228,14.984893,
740048435,Gamla skolan Västbjörka,60.925763,14.980141,
740048436,Sågen Röjeråsen,60.942427,14.975373,
740048438,Skräddargården,60.882084,14.960130,
740048439,Stumsnäs östra,60.878812,14.957934,
740048440,Bertilsbo södra,60.786138,15.290609,
740048442,Springkällan,60.889358,15.127196,
740048449,Lunneön,63.284556,18.831913,
740048452,Karlsvik,60.879781,15.120052,
740048453,Rällsjön,60.772425,15.316979,
740048454,Södra Infanterigatan,63.183506,14.644276,
740048456,Västbjörka nedre,60.917983,14.983255,
740048458,Tammeråsen norra,60.977178,14.920407,
740048459,Gamlavägen,60.949044,14.968613,
740048460,Travvägen,60.903963,15.122629,
740048461,Spisarvet,60.937086,14.979589,
740048462,Ingels skolan,60.944816,15.234299,
740048463,Hällskär,60.877912,14.942105,
740048464,Nappa,60.877769,14.951996,
740048466,Vikarbyn Skolgattu,60.910508,15.022466,
740048467,Sågvägen Lerdal,60.874506,15.111660,
740048470,Knektplatsen,60.887897,15.125846,
740048472,Bilprovningen Rättvik,60.892440,15.144279,
740048473,Genvägen,60.895097,15.126282,
740048474,Höök Olles väg,60.889576,15.124336,
740048475,Lilla Industriområdet Rättvik,60.890319,15.109843,
740048476,Kaplaskogen,60.896691,15.087597,
740048477,Persborg,60.898342,15.080817,
740048478,Bystugan Vikarbyn,60.912092,15.024767,
740048479,Lissängsvägen Vikarbyn,60.909376,15.016246,
740048482,Gällö Sågvägen,62.917782,15.239124,
740048484,Stiernhööksgatan,60.886605,15.117143,
740048486,Rättviksparken,60.889584,15.140213,
740048487,Söderås skola,60.844607,15.123106,
740048488,Ingels nedre,60.943301,15.230452,
740048489,Boda vsk,61.004785,15.217878,
740048490,Rättvik Hjortgårdsvägen,60.913328,15.035281,
740048491,Golfvägen,60.896309,15.121098,
740048492,Jarlvägen 12,60.894156,15.121236,
740048494,Jarlvägen 2,60.894477,15.124305,
740048495,Glistjärna södra,60.927365,15.097491,
740048496,Stora industriområdet Rättvik,60.895007,15.147984,
740048498,Hantverksbyn,60.862921,15.103373,
740048499,Altsarbyn,60.853914,15.110912,
740048501,Slätta,60.840436,15.130716,
740048502,Lööfgården,60.836441,15.134092,
740048503,Västergrav,60.833997,15.124674,
740048504,Missionshuset Västgärde,60.833586,15.109165,
740048505,Utby norra,60.850273,15.102860,
740048506,Majstången Utby,60.847590,15.103029,
740048507,Tina,60.857279,15.102246,
740048510,Ängsgatan Västgärde,60.837323,15.104762,
740048511,Ovanmyra vsk,60.983857,15.222218,
740048512,Klingsågen,60.988591,15.221171,
740048513,Långsvens,60.991456,15.221709,
740048514,Ovanmyra bystugan,60.993941,15.223530,
740048515,Trappfabriken Ovanmyra,61.000338,15.223062,
740048516,Svenskgården,61.002370,15.221731,
740048517,Boda skola,61.007554,15.214795,
740048518,Nygårds,61.016542,15.209839,
740048519,Gammelgården Boda,61.020852,15.210405,
740048520,Silverberg,61.025156,15.209547,
740048521,Änderåsen,61.037123,15.200385,
740048522,Vallen,61.041561,15.195341,
740048524,Bysjön,61.054369,15.189744,
740048525,Hampusgatu,61.060880,15.180951,
740048526,Bystugan Gulleråsen,61.066202,15.180994,
740048527,Sammis Gulleråsen,61.070757,15.182035,
740048528,Peres Gulleråsen,61.076453,15.181533,
740048529,Österängarna,60.900598,15.183613,
740048530,Ensro norra,60.963351,15.220176,
740048531,Bäckmyra,61.105738,15.166417,
740048532,Ore Fritid,61.173521,15.166345,
740048533,Hermansborgsvägen,61.193116,15.169035,
740048535,Tillhedsvägen,61.173100,15.138571,
740048536,Genvägen,61.172396,15.127028,
740048537,Raskens väg,61.180532,15.110254,
740048538,Näset Lövgatan,61.182902,15.105219,
740048539,Sörboda vsk,61.109509,15.164895,
740048540,Kyrkvägen,61.120348,15.162486,
740048541,Sågen Dalbyn,61.124778,15.150669,
740048542,Gamla skolan Dalhed,61.127425,15.144954,
740048543,Wallners,61.134433,15.135694,
740048544,Arvet södra,61.141613,15.135839,
740048545,Arvet Gammelvägen,61.151742,15.131650,
740048546,Arvheden,61.162870,15.131524,
740048547,Näcken,61.167070,15.135039,
740048548,Fanbyn Erskes,62.962924,15.129943,
740048549,Oreborg,61.168844,15.141802,
740048550,Smedjan,61.171540,15.192029,
740048551,Östanvik vsk,61.172001,15.208782,
740048552,Tomtbacken,61.172111,15.223776,
740048553,Östansjövägen,61.154396,15.213423,
740048554,Långbacken Östanvik,61.151552,15.213551,
740048555,Tvärbäcken,61.147245,15.215934,
740048556,Sunnanhed norra,61.143465,15.219570,
740048557,Korsgatan,61.134627,15.228383,
740048558,Skarabacken,61.129389,15.231077,
740048559,Gamla skolan Norrboda,61.121424,15.245025,
740048560,Störstugan,61.112645,15.250986,
740048561,Sjankheden,61.129510,15.140104,
740048562,Furudals bruk,61.195403,15.170569,
740048563,Andrens Sörboda,61.106039,15.252826,
740048564,Gamla skolan Sörboda,61.110008,15.251422,
740048565,Hedlunds Furudal,61.168777,15.135411,
740048566,Babbens garage Sörboda,61.166736,15.221850,
740048568,Dalbyn södra,61.113336,15.163871,
740048569,Oreparken,61.157228,15.130270,
740048571,Larses,61.148782,15.131936,
740048572,Gruvorna Siljansfors,60.859879,14.334255,
740048573,Råbäcken,60.854180,14.235189,
740048574,Öndalen,60.856717,14.215797,
740048576,Garsås bygata,60.920297,14.827387,
740048577,Kättbo västra,60.844160,14.190282,
740048578,Kättbo södra,60.834229,14.192291,
740048579,Siknäs,60.780729,14.155290,
740048580,Landbobyn,60.764519,14.144490,
740048581,Lillgatö Venjan,60.954420,13.917302,
740048583,Bruket,60.960872,13.896111,
740048584,Gävundavägen Kättbo,60.843615,14.193510,
740048585,Käringnäset,60.947560,13.962540,
740048586,Badplatsvägen Venjan,60.954725,13.931444,
740048587,Spjuttjärnsvägen Venjan,60.955570,13.904588,
740048588,Kroksvägen Venjan,60.951112,13.901680,
740048589,Kolviken,60.944743,13.971856,
740048590,Solbodarna,60.928665,14.013803,
740048591,Järpesbo,60.911466,14.036928,
740048592,Rullbo,60.882935,14.076745,
740048593,Kättboåsen,60.816524,14.110364,
740048597,Västbygge västra,60.944945,13.889037,
740048598,Dalagatan,61.008136,14.542424,
740048599,Brudtallsvägen,61.015247,14.536982,
740048600,Verkstadsvägen,61.018478,14.535928,
740048601,Norvägen,61.021519,14.532995,
740048602,Truppvägen,61.024096,14.533058,
740048603,Ålbergsvägen,61.026340,14.535965,
740048604,Larsvägen,61.030699,14.533719,
740048605,Skarinvägen,61.030638,14.528244,
740048606,Bjäkenbackens skola,61.027492,14.507022,
740048607,Bygdegårdsvägen,61.027988,14.495235,
740048608,Mora Väveri,61.024815,14.478236,
740048609,Frosts Knivfabrik Östnor,61.026634,14.501822,
740048610,Klocknäsvägen,61.018441,14.518859,
740048611,Industrivägen,61.017154,14.524089,
740048612,Skolvägen,61.016013,14.529683,
740048613,Ringvägen Selja,61.011419,14.478648,
740048614,Klapparheden,61.009706,14.487040,
